Date,Keyword,Word Count,Ref,Link,Title,Data,Sentiment,Lang,Ref Link
22-04-2022,yellow,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Dave Despicable Me - BE@RBRICKSince 2010, the Despicable Me franchise has been immensely popular with young audiences. The franchise mascots, yellow child-like minions, became a worldwide meme and a corporate icon for Comcast. Featured in merchandise around the world, popular minion Dave joined the Medicom To...Last updated at, 26 Mar 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
22-04-2022,yellow,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Dave Despicable Me - BE@RBRICKSince 2010, the Despicable Me franchise has been immensely popular with young audiences. The franchise mascots, yellow child-like minions, became a worldwide meme and a corporate icon for Comcast. Featured in merchandise around the world, popular minion Dave joined the Medicom To...Last updated at, 26 Mar 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
22-04-2022,yellow,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Since 2010, the Despicable Me franchise has been immensely popular with young audiences. The franchise mascots, yellow child-like minions, became a worldwide meme and a corporate icon for Comcast. Featured in merchandise around the world, popular minion Dave joined the Medicom To...",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
22-04-2022,yellow,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Stuart Despicable Me - BE@RBRICKMinions are the ultra-popular mascot characters from the Despicable Me franchise. The silly yellow characters are popular worldwide. Medicom Toy introduced minions to their merchandise lines in 2017. The minion Stuart gained more attention for his appearance in the 2015 film Mini...Last updated at, 26 Mar 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
22-04-2022,yellow,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Stuart Despicable Me - BE@RBRICKMinions are the ultra-popular mascot characters from the Despicable Me franchise. The silly yellow characters are popular worldwide. Medicom Toy introduced minions to their merchandise lines in 2017. The minion Stuart gained more attention for his appearance in the 2015 film Mini...Last updated at, 26 Mar 2021",positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
22-04-2022,yellow,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,Minions are the ultra-popular mascot characters from the Despicable Me franchise. The silly yellow characters are popular worldwide. Medicom Toy introduced minions to their merchandise lines in 2017. The minion Stuart gained more attention for his appearance in the 2015 film Mini...,positive,,"{'https://otakumode.com/': 1, 'https://otakumode.com/shop': 1, 'https://otakumode.com/news': 1, 'https://otakumode.com/gallery': 1, 'https://otakumode.com/otapedia': 1, 'https://otakumode.com/login?r=/otapedia&via=header': 1, 'https://otakumode.com/signup?r=/otapedia&via=header': 1, 'https://corporate.otakumode.com/': 1, 'http://myanimelist.net/?_location=tom_footer': 1, 'http://blog.honeyfeed.fm/': 1, 'https://animeanime.global/': 1}"
22-04-2022,yellow,2,0,https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies,The Genius Prince's Guide to Raising ... Tokyo Anime News,"    The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 12 Review - Wein Tricks Sirgis with Lies  Anime April 18, 09:46   0    #HeyHowAboutTreason? #isekai #Review        Warning: Spoilers ahead.Following The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 11, we reach our season finale. It begins with Zenovia and Wein making their way to Sirgis in Delunio to try to reconcile with him, and stop King Gruyere’s invasion from Soljest. Natra hits Gruyere with an ambush while he rides his crazy chariot. He’s powerful, and knocks out a whole bunch of soldiers at once. But doesn’t kill any of them…Skeezy Sirgis basically starts off his talk with Wein and Zenovia by saying there’s no need for him to negotiate with them.Zenovia responds by trying to seed doubt in Delunio’s and Soljest’s alliance with one another. Then she hits him with a very tempting offer - Marden will give twice the land to Delunio that’s owed to them if they halt the war.But Sirgis doesn’t take the bait. Sirgis secretly wants to donate the land they get back from Marden to the Levetian faith. So that he gets promoted to a Holy Elite.Then Wein steps in with his crazy proposal. That Sirgis and he team up to kill off Gruyere. Back on the battlefield, it seems the Natrans are in defense mode and even retreating. So the Soljest army thinks they are victorious.Back to Wein’s conversation again. He says he’s concerned for his people, so Sirgis offers Delunio to take in some refugees from Natra. And Wein says he’ll send 800,000! What a ridiculous bluff, but Sirgis falls for it.Sirgis responds that the Delunio army will stop many refugees from entering, by force if necessary, killing many Natrans. To which Wein responds with more unbelievable bullshit, that Sirgis eats up. This is just bad writing at this point. Wein says the yellow clothes that were exported to Delunio and worn by many citizens has a toxin in them, so his people will die. With so much to deal with, Delunio will be ruined in the chaos.Just then, a report comes to Sirgis that the Natran army has been routed - that little fight we saw earlier with Gruyere. It’s meant to freak out Sirgis that he has no time to decide to stop Wein’s refugee threat or ignore it. Then Wein baits Sirgis again with BS for like the 8th time, saying he has an antidote for the yellow clothes toxin. But he’ll only give it if the Delunio army switches sides and hits Soljest in a pincer attack. Sirgis agrees to this.Wein’s generals take on Gruyere before his army can get out of the pincer, and Ninym gets to make the attack that knocks Gruyere out. Defeating the Soljest army.Some time passes, and Gruyere has been a prisoner since then. He lost all his weight in that time. And Sirgis ruined his political career doing what he did, so he was ousted. Gruyere thinks he’s going to be executed, but Wein says that won’t happen. Gruyere actually prefers to die, but Wein convinces him to go on living.And in the end, Wein and Ninym are back to dealing with big financial problems for the kingdom. Right back where the series started.Image source: Amazon                0    Comment in the forum     Heyhowabouttreason? Related News    I'm Quitting Heroing - Episode 1 and 2 Review - Leo Joins the Demon Lord's Army  Anime April 21, 10:02   0    #I'mQuittingHeroing #lightnovel #Review    Warning: Spoilers ahead.  Episode 1  The series begins with the protagonist, the hero Leo, in a destroyed, modern world. Someone is yelling at him ...    Rust-Eater Bisco - Episode 12 Review - Bisco's and Milo's Final Fight with Kurokawa  Anime April 20, 09:40   0    #RustEaterBisco #Review #Shonen    Warning: Spoilers ahead.  Following Rust-Eater Bisco - Episode 11, Bisco has resurrected somehow! First his whole body is glowing red, then it’s ju...    How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 12 and 13 Review - The Secret Behind How Souma Rebuilt the Kingdom  Anime April 15, 09:49   0    #How_a_Realist_Hero_Rebuilt_the_Kingdom #Review    Warning: Spoilers ahead.  Episode 12 Following How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 11, the ep pretty much begins with fan serv...    Attack on Titan Final Season Part 2 - Episode 12 Review - How and Why Eren Initiated His Master Plan  Anime April 13, 09:37   0    #Attack_on_Titan #Review    Warning: Spoilers ahead.  Following Attack on Titan Final Season Part 2 - Episode 11, the season ends with a flashback. Yep, forget what’s going on...      Anime Related News    I'm Quitting Heroing - Episode 1 and 2 Review - Leo Joins the Demon Lord's Army  Anime April 21, 10:02   0    #I'mQuittingHeroing #lightnovel #Review    Warning: Spoilers ahead.  Episode 1  The series begins with the protagonist, the hero Leo, in a destroyed, modern world. Someone is yelling at him ...    Rust-Eater Bisco - Episode 12 Review - Bisco's and Milo's Final Fight with Kurokawa  Anime April 20, 09:40   0    #RustEaterBisco #Review #Shonen    Warning: Spoilers ahead.  Following Rust-Eater Bisco - Episode 11, Bisco has resurrected somehow! First his whole body is glowing red, then it’s ju...    How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 12 and 13 Review - The Secret Behind How Souma Rebuilt the Kingdom  Anime April 15, 09:49   0    #How_a_Realist_Hero_Rebuilt_the_Kingdom #Review    Warning: Spoilers ahead.  Episode 12 Following How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 11, the ep pretty much begins with fan serv...    Attack on Titan Final Season Part 2 - Episode 12 Review - How and Why Eren Initiated His Master Plan  Anime April 13, 09:37   0    #Attack_on_Titan #Review    Warning: Spoilers ahead.  Following Attack on Titan Final Season Part 2 - Episode 11, the season ends with a flashback. Yep, forget what’s going on...     Back  ",positive,,"{'https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-11-review-gruyere-betrays-wein': 1, 'https://www.amazon.co.jp/-/en/dp/B09Q3P8P3H/': 1, ""https://twitter.com/intent/tweet?text=The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 12 Review - Wein Tricks Sirgis with Lies&url=https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies"": 1}"
22-04-2022,yellow,2,0,https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies,The Genius Prince's Guide to Raising ... Tokyo Anime News,"   The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 12 Review - Wein Tricks Sirgis with Lies  Anime April 18, 09:46   0    #HeyHowAboutTreason? #isekai #Review        Warning: Spoilers ahead.Following The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 11, we reach our season finale. It begins with Zenovia and Wein making their way to Sirgis in Delunio to try to reconcile with him, and stop King Gruyere’s invasion from Soljest. Natra hits Gruyere with an ambush while he rides his crazy chariot. He’s powerful, and knocks out a whole bunch of soldiers at once. But doesn’t kill any of them…Skeezy Sirgis basically starts off his talk with Wein and Zenovia by saying there’s no need for him to negotiate with them.Zenovia responds by trying to seed doubt in Delunio’s and Soljest’s alliance with one another. Then she hits him with a very tempting offer - Marden will give twice the land to Delunio that’s owed to them if they halt the war.But Sirgis doesn’t take the bait. Sirgis secretly wants to donate the land they get back from Marden to the Levetian faith. So that he gets promoted to a Holy Elite.Then Wein steps in with his crazy proposal. That Sirgis and he team up to kill off Gruyere. Back on the battlefield, it seems the Natrans are in defense mode and even retreating. So the Soljest army thinks they are victorious.Back to Wein’s conversation again. He says he’s concerned for his people, so Sirgis offers Delunio to take in some refugees from Natra. And Wein says he’ll send 800,000! What a ridiculous bluff, but Sirgis falls for it.Sirgis responds that the Delunio army will stop many refugees from entering, by force if necessary, killing many Natrans. To which Wein responds with more unbelievable bullshit, that Sirgis eats up. This is just bad writing at this point. Wein says the yellow clothes that were exported to Delunio and worn by many citizens has a toxin in them, so his people will die. With so much to deal with, Delunio will be ruined in the chaos.Just then, a report comes to Sirgis that the Natran army has been routed - that little fight we saw earlier with Gruyere. It’s meant to freak out Sirgis that he has no time to decide to stop Wein’s refugee threat or ignore it. Then Wein baits Sirgis again with BS for like the 8th time, saying he has an antidote for the yellow clothes toxin. But he’ll only give it if the Delunio army switches sides and hits Soljest in a pincer attack. Sirgis agrees to this.Wein’s generals take on Gruyere before his army can get out of the pincer, and Ninym gets to make the attack that knocks Gruyere out. Defeating the Soljest army.Some time passes, and Gruyere has been a prisoner since then. He lost all his weight in that time. And Sirgis ruined his political career doing what he did, so he was ousted. Gruyere thinks he’s going to be executed, but Wein says that won’t happen. Gruyere actually prefers to die, but Wein convinces him to go on living.And in the end, Wein and Ninym are back to dealing with big financial problems for the kingdom. Right back where the series started.Image source: Amazon                0    Comment in the forum     Heyhowabouttreason? Related News    I'm Quitting Heroing - Episode 1 and 2 Review - Leo Joins the Demon Lord's Army  Anime April 21, 10:02   0    #I'mQuittingHeroing #lightnovel #Review    Warning: Spoilers ahead.  Episode 1  The series begins with the protagonist, the hero Leo, in a destroyed, modern world. Someone is yelling at him ...    Rust-Eater Bisco - Episode 12 Review - Bisco's and Milo's Final Fight with Kurokawa  Anime April 20, 09:40   0    #RustEaterBisco #Review #Shonen    Warning: Spoilers ahead.  Following Rust-Eater Bisco - Episode 11, Bisco has resurrected somehow! First his whole body is glowing red, then it’s ju...    How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 12 and 13 Review - The Secret Behind How Souma Rebuilt the Kingdom  Anime April 15, 09:49   0    #How_a_Realist_Hero_Rebuilt_the_Kingdom #Review    Warning: Spoilers ahead.  Episode 12 Following How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 11, the ep pretty much begins with fan serv...    Attack on Titan Final Season Part 2 - Episode 12 Review - How and Why Eren Initiated His Master Plan  Anime April 13, 09:37   0    #Attack_on_Titan #Review    Warning: Spoilers ahead.  Following Attack on Titan Final Season Part 2 - Episode 11, the season ends with a flashback. Yep, forget what’s going on...      Anime Related News    I'm Quitting Heroing - Episode 1 and 2 Review - Leo Joins the Demon Lord's Army  Anime April 21, 10:02   0    #I'mQuittingHeroing #lightnovel #Review    Warning: Spoilers ahead.  Episode 1  The series begins with the protagonist, the hero Leo, in a destroyed, modern world. Someone is yelling at him ...    Rust-Eater Bisco - Episode 12 Review - Bisco's and Milo's Final Fight with Kurokawa  Anime April 20, 09:40   0    #RustEaterBisco #Review #Shonen    Warning: Spoilers ahead.  Following Rust-Eater Bisco - Episode 11, Bisco has resurrected somehow! First his whole body is glowing red, then it’s ju...    How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 12 and 13 Review - The Secret Behind How Souma Rebuilt the Kingdom  Anime April 15, 09:49   0    #How_a_Realist_Hero_Rebuilt_the_Kingdom #Review    Warning: Spoilers ahead.  Episode 12 Following How a Realist Hero Rebuilt the Kingdom Part 2 - Episodes 11, the ep pretty much begins with fan serv...    Attack on Titan Final Season Part 2 - Episode 12 Review - How and Why Eren Initiated His Master Plan  Anime April 13, 09:37   0    #Attack_on_Titan #Review    Warning: Spoilers ahead.  Following Attack on Titan Final Season Part 2 - Episode 11, the season ends with a flashback. Yep, forget what’s going on...     Back ",positive,,"{'https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-11-review-gruyere-betrays-wein': 1, 'https://www.amazon.co.jp/-/en/dp/B09Q3P8P3H/': 1, ""https://twitter.com/intent/tweet?text=The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 12 Review - Wein Tricks Sirgis with Lies&url=https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies"": 1}"
22-04-2022,yellow,2,0,https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies,The Genius Prince's Guide to Raising ... Tokyo Anime News," Warning: Spoilers ahead.Following The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 11, we reach our season finale. It begins with Zenovia and Wein making their way to Sirgis in Delunio to try to reconcile with him, and stop King Gruyere’s invasion from Soljest. Natra hits Gruyere with an ambush while he rides his crazy chariot. He’s powerful, and knocks out a whole bunch of soldiers at once. But doesn’t kill any of them…Skeezy Sirgis basically starts off his talk with Wein and Zenovia by saying there’s no need for him to negotiate with them.Zenovia responds by trying to seed doubt in Delunio’s and Soljest’s alliance with one another. Then she hits him with a very tempting offer - Marden will give twice the land to Delunio that’s owed to them if they halt the war.But Sirgis doesn’t take the bait. Sirgis secretly wants to donate the land they get back from Marden to the Levetian faith. So that he gets promoted to a Holy Elite.Then Wein steps in with his crazy proposal. That Sirgis and he team up to kill off Gruyere. Back on the battlefield, it seems the Natrans are in defense mode and even retreating. So the Soljest army thinks they are victorious.Back to Wein’s conversation again. He says he’s concerned for his people, so Sirgis offers Delunio to take in some refugees from Natra. And Wein says he’ll send 800,000! What a ridiculous bluff, but Sirgis falls for it.Sirgis responds that the Delunio army will stop many refugees from entering, by force if necessary, killing many Natrans. To which Wein responds with more unbelievable bullshit, that Sirgis eats up. This is just bad writing at this point. Wein says the yellow clothes that were exported to Delunio and worn by many citizens has a toxin in them, so his people will die. With so much to deal with, Delunio will be ruined in the chaos.Just then, a report comes to Sirgis that the Natran army has been routed - that little fight we saw earlier with Gruyere. It’s meant to freak out Sirgis that he has no time to decide to stop Wein’s refugee threat or ignore it. Then Wein baits Sirgis again with BS for like the 8th time, saying he has an antidote for the yellow clothes toxin. But he’ll only give it if the Delunio army switches sides and hits Soljest in a pincer attack. Sirgis agrees to this.Wein’s generals take on Gruyere before his army can get out of the pincer, and Ninym gets to make the attack that knocks Gruyere out. Defeating the Soljest army.Some time passes, and Gruyere has been a prisoner since then. He lost all his weight in that time. And Sirgis ruined his political career doing what he did, so he was ousted. Gruyere thinks he’s going to be executed, but Wein says that won’t happen. Gruyere actually prefers to die, but Wein convinces him to go on living.And in the end, Wein and Ninym are back to dealing with big financial problems for the kingdom. Right back where the series started.Image source: Amazon  ",positive,,"{'https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-11-review-gruyere-betrays-wein': 1, 'https://www.amazon.co.jp/-/en/dp/B09Q3P8P3H/': 1, ""https://twitter.com/intent/tweet?text=The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 12 Review - Wein Tricks Sirgis with Lies&url=https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies"": 1}"
22-04-2022,yellow,1,0,https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies,The Genius Prince's Guide to Raising ... Tokyo Anime News,"Sirgis responds that the Delunio army will stop many refugees from entering, by force if necessary, killing many Natrans. To which Wein responds with more unbelievable bullshit, that Sirgis eats up. This is just bad writing at this point. Wein says the yellow clothes that were exported to Delunio and worn by many citizens has a toxin in them, so his people will die. With so much to deal with, Delunio will be ruined in the chaos.",positive,,"{'https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-11-review-gruyere-betrays-wein': 1, 'https://www.amazon.co.jp/-/en/dp/B09Q3P8P3H/': 1, ""https://twitter.com/intent/tweet?text=The Genius Prince's Guide to Raising a Nation Out of Debt - Episode 12 Review - Wein Tricks Sirgis with Lies&url=https://anime-news.tokyo/news/the-genius-prince-s-guide-to-raising-a-nation-out-of-debt-episode-12-review-wein-tricks-sirgis-with-lies"": 1}"
