Date,Keyword,Word Count,Ref,Link,Title,Data,Sentiment,Lang,Ref Link
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Jigoku Shoujo: Yoi no TogiThe dark supernatural anime series Jigoku Shoujo (or Hell Girl ) first aired in Oct. 2005. It was directed by Takahiro Omori with an original story by Hiroshi Watanabe and animation by Studio DEEN.  The series consists of mostly self-contained episodes following a particular char...Last updated at, 20 Feb 2018",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Jigoku Shoujo: Yoi no TogiThe dark supernatural anime series Jigoku Shoujo (or Hell Girl ) first aired in Oct. 2005. It was directed by Takahiro Omori with an original story by Hiroshi Watanabe and animation by Studio DEEN.  The series consists of mostly self-contained episodes following a particular char...Last updated at, 20 Feb 2018",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,The dark supernatural anime series Jigoku Shoujo (or Hell Girl ) first aired in Oct. 2005. It was directed by Takahiro Omori with an original story by Hiroshi Watanabe and animation by Studio DEEN.  The series consists of mostly self-contained episodes following a particular char...,positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"KemurikusaThe original anime Kemurikusa is being directed by Tatsuki at studio Yaoyorozu with Yuko Shiromizu and Yoshihisa Isa handling the art direction and animation direction respectively, while Yoshitada Fukuhara is producing the animation. The anime will premiere in Japan on BS Fuji, ...Last updated at, 15 Jan 2019",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"KemurikusaThe original anime Kemurikusa is being directed by Tatsuki at studio Yaoyorozu with Yuko Shiromizu and Yoshihisa Isa handling the art direction and animation direction respectively, while Yoshitada Fukuhara is producing the animation. The anime will premiere in Japan on BS Fuji, ...Last updated at, 15 Jan 2019",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"The original anime Kemurikusa is being directed by Tatsuki at studio Yaoyorozu with Yuko Shiromizu and Yoshihisa Isa handling the art direction and animation direction respectively, while Yoshitada Fukuhara is producing the animation. The anime will premiere in Japan on BS Fuji, ...",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Hideaki Anno Evangelion Director and ProducerHideaki Anno (born May 22, 1960) is one of Japan’s leading animators who was born in Ube, in Yamaguchi Prefecture. He is famous around the world for being the creator of the Evangelion series and franchise that was a huge hit domestically and globally. In addition to animation he...Last updated at, 12 Jan 2021",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Hideaki Anno Evangelion Director and ProducerHideaki Anno (born May 22, 1960) is one of Japan’s leading animators who was born in Ube, in Yamaguchi Prefecture. He is famous around the world for being the creator of the Evangelion series and franchise that was a huge hit domestically and globally. In addition to animation he...Last updated at, 12 Jan 2021",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Hideaki Anno (born May 22, 1960) is one of Japan’s leading animators who was born in Ube, in Yamaguchi Prefecture. He is famous around the world for being the creator of the Evangelion series and franchise that was a huge hit domestically and globally. In addition to animation he...",positive,,{}
03-04-2022,animation,1,0,https://otakumode.com/otapedia,Otapedia | Tokyo Otaku Mode (TOM) Shop: Figures & Merch From Japan,"Tatsunoko Evangelion Production CompanyTatsunoko Productions is a Japanese animation company located in Tokyo Japan, founded in 1962 by Tatsuo Yoshida and his brothers Kenji and Ippei (also known as Ippei Kuru). The studio has a long history and is said to be one of the anime pioneers with works including Japanese hou...Last updated at, 12 Jan 2021",negative,,{}
